Combination,Count,Dates
7-9-11-13-16-27-31,1,07/09/2018
7-9-22-36-41-42-44,1,18/06/2024
7-9-21-22-31-34-39,1,21/11/2021
7-9-20-33-36-38-44,1,16/09/2021
7-9-19-20-28-34-44,1,02/08/2021
7-9-19-20-21-25-29,1,30/05/2019
7-9-18-21-23-25-33,1,12/02/2020
7-9-18-20-29-33-36,1,10/12/2016
7-9-18-20-21-22-32,1,18/11/2015
7-9-17-24-31-34-36,1,24/01/2016
7-9-16-21-26-33-37,1,30/09/2020
7-9-15-22-24-30-37,1,14/03/2016
7-9-15-21-27-39-44,1,16/03/2021
7-9-15-20-23-30-34,1,20/03/2020
7-9-15-19-31-33-39,1,18/09/2023
7-9-15-18-25-26-33,1,29/05/2019
7-9-15-18-19-29-32,1,14/08/2015
8-10-15-23-24-28-33,1,01/08/2016
8-10-15-18-37-41-42,1,28/03/2024
8-10-15-16-20-25-36,1,19/05/2019
8-10-13-22-25-39-43,1,19/09/2023
8-10-13-17-25-36-37,1,20/07/2022
8-10-13-15-23-26-29,1,16/04/2016
8-10-13-14-21-24-29,1,02/12/2017
8-10-12-32-33-41-42,1,07/03/2023
8-10-11-24-37-42-43,1,03/06/2024
8-10-11-17-27-40-43,1,29/05/2024
8-10-11-17-19-26-37,1,09/05/2022
8-10-11-15-27-32-42,1,02/07/2023
8-10-11-13-15-26-41,1,07/07/2024
7-9-24-26-28-30-31,1,04/03/2024
7-9-23-25-27-31-33,1,31/12/2015
7-9-23-25-26-27-33,1,23/02/2017
8-11-12-18-20-25-36,1,13/08/2017
8-11-12-17-23-25-28,1,26/12/2019
8-11-12-16-24-25-28,1,14/02/2020
8-11-12-14-24-26-34,1,28/02/2023
8-11-12-13-26-27-33,1,04/08/2016
8-11-12-13-16-23-37,1,25/05/2017
8-10-23-24-25-28-36,1,10/12/2021
8-10-22-24-33-36-37,1,05/12/2019
8-10-21-27-30-35-37,1,11/05/2019
8-10-20-21-35-36-39,1,19/05/2020
8-10-20-21-23-28-34,1,06/12/2018
8-10-19-24-34-37-40,1,12/12/2022
8-10-19-21-29-32-35,1,11/03/2020
8-10-16-25-32-33-36,1,25/05/2020
8-10-16-18-29-35-37,1,18/04/2023
8-10-15-25-29-34-35,1,10/04/2018
8-11-20-26-29-38-40,1,13/10/2022
8-11-19-20-28-30-41,1,04/06/2020
8-11-18-22-24-25-39,1,22/05/2022
8-11-18-20-28-39-44,1,28/08/2022
8-11-17-27-32-35-41,1,23/11/2022
8-11-17-26-32-35-36,1,24/08/2022
8-11-17-21-33-40-41,1,14/10/2023
8-11-16-17-22-27-32,1,30/09/2017
8-11-15-24-25-27-31,1,06/09/2016
8-11-15-22-37-41-42,1,09/08/2020
8-11-15-16-24-28-31,1,08/09/2015
8-11-15-16-21-23-26,1,03/09/2021
8-11-14-22-25-30-37,1,30/01/2017
8-11-13-18-20-22-34,1,07/07/2019
8-11-13-17-32-36-40,1,07/08/2020
8-11-12-21-27-30-37,1,19/01/2017
8-12-17-18-24-25-27,1,30/10/2018
8-12-16-20-25-33-40,1,27/04/2022
8-12-16-19-35-36-37,1,02/09/2016
8-12-15-27-28-31-37,1,26/11/2019
8-12-15-24-31-32-33,1,14/11/2015
8-12-14-25-31-36-43,1,14/09/2023
8-12-14-22-32-33-34,1,07/06/2018
8-12-14-18-24-34-37,1,29/05/2016
8-12-14-17-24-26-27,1,30/10/2017
8-12-14-15-24-32-33,1,16/03/2019
8-12-14-15-21-40-43,1,22/07/2023
8-12-14-15-21-27-30,1,23/02/2024
8-12-13-16-26-34-39,1,14/09/2021
8-12-13-15-19-28-36,1,19/10/2015
8-11-22-29-30-36-39,1,12/05/2022
8-11-21-22-26-31-34,1,22/07/2018
8-13-24-28-30-33-42,1,01/01/2022
8-13-22-37-38-42-44,1,02/04/2020
8-13-22-29-30-34-43,1,18/08/2024
8-13-20-22-24-42-44,1,01/04/2024
8-13-18-22-23-34-37,1,11/05/2016
8-13-18-19-21-29-34,1,25/06/2017
8-13-17-27-28-31-35,1,06/12/2015
8-13-16-20-26-31-43,1,30/07/2021
8-13-16-19-23-24-36,1,02/02/2021
8-13-15-25-34-42-43,1,27/08/2021
8-13-14-22-24-25-32,1,21/12/2016
8-13-14-19-22-31-37,1,20/09/2019
8-13-14-17-21-34-36,1,09/12/2022
8-12-23-27-28-34-35,1,05/01/2016
8-12-19-22-26-33-37,1,24/12/2023
8-12-17-20-31-37-38,1,03/11/2021
8-15-16-27-28-29-33,1,22/12/2023
8-15-16-19-20-22-23,1,30/12/2018
8-14-22-23-32-36-37,1,26/01/2016
8-14-21-22-28-30-34,1,02/03/2022
8-14-20-26-27-41-44,1,25/02/2024
8-14-20-22-23-42-43,1,19/05/2023
8-14-20-21-23-28-38,1,27/05/2020
8-14-19-33-34-39-41,1,07/12/2022
8-14-19-29-34-38-43,1,18/03/2023
8-14-19-27-28-32-36,1,06/08/2017
8-14-19-20-22-31-36,1,15/05/2016
8-14-17-24-32-39-44,1,04/07/2024
8-14-17-21-33-34-41,1,14/08/2021
8-14-16-21-23-31-40,1,14/02/2024
8-14-15-30-31-34-37,1,15/08/2023
8-13-27-33-40-41-42,1,22/01/2023
8-17-21-27-28-31-40,1,23/04/2023
8-17-20-24-29-34-37,1,01/05/2023
8-17-20-23-26-35-37,1,16/09/2016
8-17-19-24-35-43-44,1,05/01/2021
8-17-19-20-26-27-28,1,04/06/2018
8-17-19-20-22-32-37,1,08/10/2019
8-17-18-21-31-33-37,1,15/01/2022
8-16-23-30-34-35-41,1,22/01/2021
8-16-19-25-26-27-28,1,25/06/2016
8-16-18-25-30-33-34,1,21/08/2018
8-16-17-18-28-30-37,1,21/04/2017
8-15-23-25-32-34-37,1,23/04/2018
8-15-22-30-33-41-42,1,01/04/2021
8-15-20-21-27-29-43,1,16/02/2021
8-15-17-21-24-27-34,1,21/08/2016
8-15-17-18-27-31-33,1,17/08/2017
8-21-25-34-38-41-43,1,10/06/2022
8-21-22-25-26-28-37,1,22/05/2017
8-20-24-29-36-38-39,1,02/06/2020
8-20-23-24-25-27-29,1,11/08/2024
8-20-21-23-30-32-36,1,20/04/2020
8-19-27-29-36-37-39,1,14/12/2021
8-19-26-27-28-30-36,1,24/07/2018
8-19-21-23-27-30-37,1,28/06/2017
8-19-20-29-32-37-43,1,12/10/2023
8-19-20-22-23-33-41,1,23/08/2021
8-18-26-31-34-36-37,1,24/12/2022
8-18-25-29-32-38-41,1,17/09/2020
8-18-25-27-30-37-44,1,08/09/2022
8-17-23-30-41-42-44,1,03/10/2023
8-17-22-26-30-34-36,1,28/12/2015
8-17-22-24-25-28-30,1,02/11/2015
8-9-11-17-19-28-40,1,19/04/2024
8-9-11-14-26-28-30,1,21/11/2017
8-9-11-14-16-23-30,1,16/12/2019
8-9-11-13-16-26-30,1,12/02/2024
8-9-10-28-29-31-35,1,11/01/2016
8-9-10-17-31-40-43,1,24/09/2024
8-9-10-17-21-23-32,1,22/10/2017
8-9-10-17-20-21-34,1,01/01/2017
8-9-10-14-24-38-41,1,13/03/2023
8-9-10-11-31-40-43,1,25/04/2021
8-9-10-11-19-31-37,1,07/03/2024
8-33-36-38-40-41-43,1,02/06/2023
8-25-29-31-33-34-35,1,16/05/2016
8-24-27-37-42-43-44,1,26/04/2020
8-21-29-30-37-39-41,1,29/09/2024
8-21-26-29-30-32-35,1,08/07/2018
8-9-17-19-21-27-35,1,07/03/2020
8-9-16-22-23-28-29,1,20/01/2020
8-9-16-20-24-34-36,1,29/01/2017
8-9-15-26-27-32-34,1,29/12/2023
8-9-14-23-32-33-37,1,18/04/2016
8-9-14-18-23-24-32,1,06/11/2016
8-9-14-18-20-31-32,1,11/10/2018
8-9-14-15-16-20-21,1,28/04/2021
8-9-13-19-20-24-33,1,24/02/2020
8-9-13-18-31-37-44,1,05/04/2024
8-9-13-14-24-26-31,1,08/07/2019
8-9-12-17-26-30-36,1,30/03/2018
8-9-12-17-23-28-31,1,26/04/2018
8-9-12-17-21-29-37,1,08/08/2019
8-9-12-13-15-18-23,1,10/09/2017
8-9-11-23-24-26-39,1,04/11/2021
9-10-13-17-18-42-44,1,31/01/2022
9-10-12-18-20-29-36,1,31/05/2019
9-10-12-17-28-29-36,1,25/02/2018
9-10-12-14-17-26-28,1,22/10/2016
9-10-11-22-27-30-34,1,11/06/2021
9-10-11-19-25-27-44,1,25/04/2024
9-10-11-17-29-30-31,1,22/09/2019
9-10-11-12-15-16-32,1,26/11/2021
8-9-25-27-34-35-37,1,01/04/2016
8-9-19-22-25-31-32,1,11/12/2018
8-9-18-20-25-30-32,1,11/03/2019
8-9-17-30-32-34-37,1,22/11/2023
8-9-17-24-26-30-34,1,06/06/2024
8-9-17-23-28-33-37,1,17/12/2019
8-9-17-21-28-32-37,1,28/10/2017
8-9-17-19-22-28-33,1,31/01/2023
9-10-19-20-23-29-32,1,17/10/2018
9-10-18-34-35-38-44,1,27/07/2021
9-10-18-25-28-34-35,1,15/02/2018
9-10-18-24-31-35-41,1,16/04/2023
9-10-18-21-23-26-33,1,19/03/2018
9-10-18-19-26-28-36,1,04/07/2017
9-10-17-22-24-30-34,1,08/11/2017
9-10-15-18-19-26-34,1,05/10/2016
9-10-14-27-30-33-44,1,19/01/2022
9-10-14-22-27-28-37,1,12/08/2015
9-10-14-20-33-35-36,1,07/05/2018
9-10-14-19-27-38-41,1,25/03/2023
9-10-14-15-16-19-28,1,28/06/2018
9-10-13-22-24-28-35,1,03/03/2016
9-10-13-18-24-25-41,1,02/05/2024
9-10-13-17-19-27-37,1,14/12/2022
9-11-16-17-35-36-41,1,03/05/2022
9-11-15-24-30-38-42,1,27/10/2021
9-11-15-21-39-42-43,1,13/06/2024
9-11-13-16-18-24-25,1,06/07/2017
9-11-12-33-35-38-43,1,01/10/2023
9-11-12-22-24-27-28,1,28/05/2022
9-11-12-18-20-25-27,1,07/11/2016
9-11-12-17-18-27-33,1,21/12/2015
9-11-12-15-27-28-42,1,15/04/2022
9-10-25-33-36-38-43,1,09/06/2023
9-10-25-33-34-39-44,1,22/02/2024
9-10-23-25-27-29-42,1,27/02/2022
9-10-22-25-29-34-35,1,28/03/2018
9-10-19-23-31-32-34,1,12/02/2023
9-10-19-22-24-31-40,1,08/11/2023
9-10-19-21-23-24-29,1,11/09/2021
9-12-13-23-25-28-41,1,22/01/2024
9-12-13-21-23-32-35,1,19/08/2015
9-12-13-20-24-33-36,1,10/06/2017
9-12-13-18-19-24-25,1,03/01/2018
9-12-13-17-36-37-43,1,01/06/2023
9-12-13-14-15-20-43,1,02/10/2024
9-11-27-30-31-33-43,1,04/09/2024
9-11-27-28-31-35-38,1,31/12/2021
9-11-23-24-26-32-37,1,18/03/2016
9-11-22-30-32-35-37,1,08/05/2017
9-11-19-24-27-35-40,1,30/03/2022
9-11-17-29-30-35-44,1,14/03/2021
9-11-17-20-31-33-42,1,07/04/2021
9-11-17-19-31-33-35,1,03/07/2019
9-11-16-21-23-32-42,1,11/10/2022
9-11-16-18-26-35-36,1,17/09/2017
9-13-15-16-21-28-37,1,27/05/2019
9-13-14-25-38-39-41,1,12/05/2023
9-13-14-19-21-24-36,1,17/10/2015
9-13-14-18-23-31-40,1,05/02/2024
9-13-14-17-23-29-34,1,24/03/2017
9-12-22-23-28-31-36,1,05/03/2016
9-12-21-30-32-33-36,1,26/04/2016
9-12-21-24-25-27-38,1,11/06/2022
9-12-18-22-28-33-37,1,22/12/2018
9-12-17-18-33-34-36,1,27/07/2019
9-12-16-19-20-24-42,1,20/08/2022
9-12-16-18-22-26-33,1,09/11/2015
9-12-15-32-37-43-44,1,11/04/2020
9-12-15-20-26-31-35,1,22/01/2020
9-12-15-17-25-42-43,1,02/02/2024
9-12-14-19-26-30-36,1,16/02/2017
9-14-15-27-39-42-43,1,13/10/2023
9-14-15-25-33-35-36,1,06/11/2019
9-14-15-21-29-30-34,1,21/01/2019
9-14-15-16-20-31-32,1,17/08/2016
9-13-25-26-37-42-43,1,05/02/2022
9-13-22-26-32-34-42,1,02/04/2024
9-13-19-21-29-38-41,1,30/12/2023
9-13-19-21-23-35-38,1,19/01/2021
9-13-18-20-22-29-36,1,12/01/2020
9-13-17-29-31-36-37,1,08/03/2017
9-13-17-20-27-34-39,1,01/05/2024
9-13-16-20-27-35-37,1,08/04/2016
9-13-16-19-27-32-36,1,01/06/2016
9-13-16-18-19-24-25,1,16/05/2019
9-13-16-18-19-22-26,1,02/10/2017
9-13-15-16-26-27-37,1,14/06/2016
9-15-20-22-25-26-37,1,18/02/2024
9-15-20-21-35-39-40,1,09/02/2023
9-15-18-19-23-30-34,1,08/11/2018
9-15-17-19-22-29-41,1,22/08/2023
9-15-16-20-36-40-44,1,24/11/2022
9-15-16-19-27-28-34,1,17/07/2016
9-14-23-26-29-33-34,1,03/06/2019
9-14-21-29-30-37-41,1,21/11/2023
9-14-21-26-27-28-38,1,28/07/2022
9-14-21-24-25-41-44,1,15/11/2023
9-14-20-22-31-35-43,1,15/11/2020
9-14-20-21-22-29-35,1,04/12/2017
9-14-19-27-32-35-36,1,27/12/2019
9-14-19-23-24-27-31,1,24/04/2018
9-14-18-29-30-33-37,1,24/06/2017
9-14-18-24-29-35-37,1,10/01/2017
9-27-31-32-33-35-37,1,01/06/2017
9-27-28-30-31-37-39,1,16/02/2023
9-24-25-28-30-35-36,1,16/06/2018
9-23-27-34-36-39-42,1,15/05/2022
9-22-28-29-34-36-37,1,23/07/2017
9-22-26-27-30-34-42,1,22/04/2022
9-22-25-27-32-35-42,1,27/04/2024
9-21-22-27-30-35-36,1,19/12/2017
9-20-25-27-31-35-36,1,15/01/2018
9-20-22-24-27-30-35,1,24/09/2017
9-19-24-27-28-36-37,1,09/12/2015
9-19-21-24-28-32-34,1,13/06/2016
9-19-21-24-27-29-37,1,10/07/2019
9-19-20-21-33-37-41,1,30/10/2021
9-19-20-21-31-33-35,1,05/04/2022
9-18-19-29-32-34-37,1,28/07/2016
1-10-14-16-17-18-25,1,17/09/2022
1-10-14-15-25-32-33,1,11/11/2017
1-10-13-21-24-26-33,1,26/12/2017
1-10-13-14-17-18-25,1,25/09/2015
1-10-12-27-31-37-43,1,15/10/2024
1-10-12-22-25-30-31,1,06/01/2020
1-10-12-19-23-28-29,1,05/06/2019
1-10-12-17-21-28-29,1,08/01/2024
1-10-12-15-26-29-39,1,21/03/2024
1-10-12-14-21-22-29,1,24/12/2021
1-10-11-31-35-40-43,1,17/01/2023
1-10-11-24-29-37-39,1,03/08/2020
1-10-11-24-26-29-33,1,15/04/2019
1-10-11-19-28-34-36,1,10/03/2017
1-10-11-18-21-27-30,1,01/12/2017
1-10-11-18-20-42-44,1,01/08/2024
